"","pb","bathy","chlomean","ppmean","odismean","salinity","tempmean","x","y","focal_rac_vect"
"1",1,-647,0.237365916371346,248.806137084961,0.00468506524339318,34.9622230529785,16.7449512481689,-2.25,43.75,2.26366489403486
"2",1,-994,0.23807892203331,249.314727783203,0.00540297711268067,35.3653221130371,16.4997024536133,-3.75,43.75,2.43308348404339
"3",1,-116,0.373750984668732,251.108016967773,0.0094568720087409,35.5038757324219,15.8101921081543,-6.75,43.75,0.96871993582295
"4",1,-114,0.264490872621536,249.880020141602,0.00784813892096281,34.6090240478516,16.654333114624,-1.75,43.75,1.11665270016546
"5",1,-96,0.25459685921669,251.348373413086,0.00531149143353105,33.9845809936523,16.5622444152832,-1.75,44.25,0.984227467072219
"6",1,-918,0.208069279789925,249.514190673828,0.00406271126121283,34.9159126281738,16.6788272857666,-2.25,44.25,2.4527886604334
"7",1,-4,0.532888352870941,255.828399658203,0.0113148633390665,31.4913311004639,16.0228862762451,-1.25,44.75,0.67886433592649
"8",1,-86,0.345601618289948,253.045227050781,0.0038810707628727,33.7619590759277,16.3881950378418,-1.75,44.75,0.873110782894835
"9",1,-1441,0.21880891919136,251.368194580078,0.00370947597548366,34.8613433837891,16.5733852386475,-2.25,44.75,2.66532205854266
"10",1,-943,0.231374591588974,251.416244506836,0.0036998437717557,35.4621925354004,16.2704658508301,-3.25,45.25,2.30579095843866
"11",1,-14,0.621995270252228,257.929748535156,0.026130797341466,31.6851215362549,15.6547966003418,-1.25,45.25,0.848842361656525
"12",1,-67,0.377993255853653,254.359817504883,0.00440357904881239,33.790771484375,16.0992164611816,-1.75,45.25,0.855575082227539
"13",1,-109,0.232045039534569,252.436782836914,0.00381479412317276,34.736515045166,16.3572959899902,-2.25,45.25,0.932353175210294
"14",1,-111,0.231354057788849,251.995651245117,0.00415562139824033,35.2386054992676,16.3557033538818,-2.75,45.25,0.951658073972205
"15",1,-4791,0.255463451147079,252.62126159668,0.00495703984051943,35.6884765625,15.793963432312,-5.75,45.25,2.67332268198324
"16",1,-113,0.25479519367218,252.774505615234,0.00403170799836516,35.3189277648926,15.9938440322876,-3.25,45.75,-0.397182443702167
"17",1,-4,0.433239370584488,256.920196533203,0.00879998411983252,32.9087600708008,15.1129417419434,-1.25,45.75,0.859573896642673
"18",1,-54,0.306861370801926,255.019927978516,0.0035491120070219,33.9230194091797,15.5081520080566,-1.75,45.75,0.802447031558056
"19",1,-83,0.245421841740608,253.079711914062,0.00336878304369748,34.658130645752,15.9137830734253,-2.25,45.75,0.810151887629445
"20",1,-67,0.245556443929672,252.685699462891,0.00399372400715947,35.0652313232422,16.0351219177246,-2.75,45.75,0.788901033309681
"21",1,-288,0.29222297668457,253.945190429688,0.00348967663012445,35.5138511657715,15.4571228027344,-4.25,46.25,1.4337732667007
"22",1,-2,0.359641581773758,258.408996582031,0.00848651304841042,33.684440612793,14.7398643493652,-1.25,46.25,1.01870639642098
"23",1,-25,0.355158567428589,257.546630859375,0.00623670127242804,34.0319328308105,14.8048553466797,-1.75,46.25,1.03222289450168
"24",1,-40,0.35193195939064,255.005767822266,0.0040309950709343,34.4539108276367,15.1796274185181,-2.25,46.25,0.893800311385631
"25",1,-101,0.310181617736816,254.072174072266,0.00390073005110025,34.8424224853516,15.5123891830444,-2.75,46.25,0.927814960861359
"26",1,-4772,0.350065618753433,254.655776977539,0.0072001121006906,35.694019317627,15.0579147338867,-10.25,46.25,2.90890486113501
"27",1,-108,0.281090259552002,253.903671264648,0.00435982504859567,35.1551551818848,15.6475257873535,-3.25,46.25,0.921206927983309
"28",1,-96,0.28732231259346,253.916412353516,0.00393420411273837,35.3753662109375,15.5914545059204,-3.75,46.25,0.907763622534647
