"","pb","bathy","chlomean","ppmean","odismean","salinity","tempmean","x","y","focal_rac_vect"
"158",1,-49,0.63344544172287,278.398193359375,0.0089913634583354,34.2937355041504,10.4215669631958,0.25,54.25,1.0649271430858
"159",1,-41,0.31110543012619,277.405731201172,0.00230621197260916,34.6548461914062,11.2246417999268,3.25,54.25,1.19646682258074
"160",1,-20,1.59023153781891,287.847442626953,0.0429792553186417,29.349048614502,11.3294486999512,8.75,54.25,1.31716336729543
"161",1,-25,0.808376550674438,280.105316162109,0.0176653638482094,34.0929336547852,10.3453903198242,-0.25,54.25,1.16038205681609
"162",1,-50,0.75403219461441,270.061859130859,0.0168541148304939,35.2293128967285,11.8225507736206,-10.25,54.25,1.05671561563895
"163",1,-38,0.513951897621155,277.726409912109,0.00584985688328743,34.4889755249023,10.4777870178223,0.75,54.25,1.46299843330645
"164",1,-43,0.291982650756836,277.327819824219,0.00186467391904444,34.6400527954102,11.3482828140259,3.75,54.25,1.22067042117711
"165",1,-36,0.604178547859192,277.427154541016,0.0057693743146956,33.9363174438477,11.5027494430542,6.25,54.25,1.17283770679035
"166",1,-6,0.8133704662323,271.178192138672,0.0184214375913143,35.1225051879883,11.7195587158203,-9.25,54.25,1.11549170337641
"168",1,-69,0.484966516494751,278.199462890625,0.00502018863335252,34.6289558410645,10.7912664413452,0.75,54.75,1.05032876809407
"169",1,-44,0.295454293489456,277.972686767578,0.00209443084895611,34.7361488342285,11.0905380249023,3.75,54.75,1.07786207655113
"170",1,-50,0.841242432594299,281.120239257812,0.022037535905838,34.2837219238281,10.4737167358398,-0.75,54.75,1.14435524883516
"172",1,-39,0.452083468437195,277.916870117188,0.00441450625658035,34.0654487609863,11.4499073028564,6.25,54.75,1.31557490953284
"173",1,-90,0.770728707313538,270.840759277344,0.0139226205646992,35.2070770263672,11.8078842163086,-9.25,54.75,1.12801870819363
"176",1,-36,0.569951236248016,278.829040527344,0.00791783630847931,33.5371322631836,11.3645801544189,6.75,54.75,1.06236184470787
"177",1,-6,1.07842445373535,279.436218261719,0.0259293150156736,33.3469734191895,11.0327024459839,-3.75,54.75,1.28413209616344
"178",1,-101,0.737080276012421,269.942138671875,0.0149027751758695,35.3024215698242,11.938042640686,-9.75,54.75,1.33592004326799
"180",1,-35,0.445719718933105,278.191558837891,0.00431191269308329,34.6922836303711,10.7234354019165,1.25,54.75,1.06974145713792
"181",1,-49,0.27689653635025,277.904388427734,0.00179485778789967,34.6822204589844,11.2007780075073,4.25,54.75,1.18994464003688
"184",1,-45,0.279307454824448,277.737274169922,0.00179346720688045,34.607723236084,11.2853469848633,4.75,54.75,1.25565461659875
"187",1,-24,0.62651652097702,280.167907714844,0.00868336111307144,32.929027557373,11.1608304977417,7.25,54.75,1.3320725184855
"188",1,-23,0.956351637840271,278.018798828125,0.0185548830777407,33.4292030334473,11.0559062957764,-4.25,54.75,1.10589521882513
"190",1,-23,0.399773061275482,277.507690429688,0.00394958816468716,34.7546119689941,10.9290065765381,2.25,54.75,1.25741167152887
"191",1,-16,0.686345458030701,281.325988769531,0.00963336229324341,32.2676811218262,10.9829235076904,7.75,54.75,1.20548102149427
"193",1,-22,0.369425117969513,277.625885009766,0.00346533511765301,34.7660751342773,10.9869394302368,2.75,54.75,1.30715848831553
"194",1,-172,0.813886761665344,274.673187255859,0.0107296528294683,34.2800369262695,10.8715515136719,-5.25,54.75,1.08717884545619
"196",1,-43,0.297764301300049,277.625854492188,0.00185527419671416,34.5350151062012,11.328953742981,5.25,54.75,1.06118972658112
"199",1,-41,0.344855815172195,277.536743164062,0.00228491378948092,34.3805770874023,11.397274017334,5.75,54.75,1.28573267876265
"200",1,-11,0.894250988960266,283.726989746094,0.0141206430271268,31.1154022216797,10.9176750183105,8.25,54.75,1.29490766473196
"204",1,-62,0.569157898426056,278.593719482422,0.00656036473810673,34.5681495666504,10.8114719390869,0.25,54.75,1.05438820226537
"205",1,-40,0.330692291259766,277.876403808594,0.0026586560998112,34.7620735168457,11.0230293273926,3.25,54.75,1.28641161612843
"206",1,-61,0.718316256999969,279.428924560547,0.0103241400793195,34.4344520568848,10.677375793457,-0.25,54.75,0.935629310983502
"207",1,-3,0.88016539812088,273.139892578125,0.0203798729926348,35.096134185791,11.3268136978149,-7.75,55.25,1.11272186156244
"208",1,-67,0.459296256303787,278.837219238281,0.00453699007630348,34.730411529541,10.866229057312,0.75,55.25,1.18581091310241
"209",1,-9,0.702372431755066,283.729278564453,0.0110427746549249,31.7601909637451,10.7843894958496,8.25,55.25,1.30097709925753
"211",1,-29,0.39390841126442,278.694244384766,0.00378186977468431,34.8270874023438,10.8018503189087,3.25,55.25,1.06294910038367
"212",1,-41,0.298992961645126,278.6494140625,0.00209087575785816,34.6604385375977,10.9947929382324,5.25,55.25,1.12501232273756
"215",1,-39,0.359254091978073,278.867828369141,0.00309254741296172,34.8192329406738,10.8296422958374,3.75,55.25,1.30759266688173
"217",1,-44,0.323348462581635,278.329040527344,0.00216912804171443,34.5047187805176,11.1273946762085,5.75,55.25,1.05527681771568
"220",1,-21,0.790488302707672,271.92822265625,0.0196604318916798,35.1487045288086,11.544132232666,-8.25,55.25,1.29635687070886
"222",1,-48,0.448909282684326,278.79248046875,0.00427163997665048,34.7454986572266,10.7934722900391,1.25,55.25,1.37721594400109
"223",1,-74,0.531865239143372,278.632141113281,0.00578216882422566,34.666675567627,10.7639789581299,-0.25,55.25,1.14814683581047
"224",1,-33,0.446093618869781,278.826629638672,0.00456572137773037,34.7733993530273,10.7663745880127,1.75,55.25,1.27668845827455
"225",1,-69,0.609215378761292,278.159240722656,0.00670416140928864,34.5618705749512,10.5364627838135,-0.75,55.25,1.2865231639427
"227",1,-43,0.329750955104828,278.997589111328,0.00262768543325365,34.7865409851074,10.8818216323853,4.25,55.25,1.05218392216881
"229",1,-104,0.695941746234894,269.691864013672,0.0141565315425396,35.3166694641113,11.8870038986206,-9.25,55.25,1.17330931196869
"230",1,-47,0.415694355964661,278.545776367188,0.00384935783222318,34.1016120910645,11.2617530822754,6.25,55.25,1.26252185826476
"232",1,-45,0.308408081531525,278.779327392578,0.0022141479421407,34.7360229492188,10.9322729110718,4.75,55.25,0.301505338557098
"235",1,-32,0.528721570968628,279.773468017578,0.00683648372069001,33.5185928344727,11.2153072357178,6.75,55.25,2.70075594164527
"237",1,-33,0.440756559371948,278.858154296875,0.004502531606704,34.7981224060059,10.7815837860107,2.25,55.25,1.13444238421955
"238",1,-75,0.696919918060303,279.214630126953,0.012189008295536,34.4448776245117,10.2093324661255,-1.25,55.25,1.06558401018722
"241",1,-28,0.424294501543045,278.700836181641,0.00426605949178338,34.8159599304199,10.7934694290161,2.75,55.25,0.753410046804738
"242",1,-48,1.13233137130737,277.945037841797,0.0268325079232454,34.3724098205566,10.8542098999023,-5.25,55.25,1.17500674251445
"244",1,-22,0.591918051242828,281.044067382812,0.00778039824217558,32.9898529052734,11.0135374069214,7.25,55.25,1.11769127158498
"245",1,-45,0.888506889343262,276.226684570312,0.0157780740410089,34.8021278381348,10.7929811477661,-6.25,55.25,1.14228580514206
"247",1,-76,0.486397564411163,278.942260742188,0.00520404241979122,34.7223014831543,10.8760089874268,0.25,55.25,0.252362864759645
"250",1,-52,0.862613439559937,273.849731445312,0.013634623028338,35.0895652770996,11.184419631958,-7.25,55.75,1.07198063297664
"252",1,-75,0.467483133077621,279.078857421875,0.00520712463185191,34.8334884643555,10.7626123428345,0.25,55.75,1.06336819816007
"254",1,-74,0.781043827533722,271.832244873047,0.0125862611457705,35.2198333740234,11.5931339263916,-7.75,55.75,1.36058368749165
"255",1,-78,0.450171440839767,279.140930175781,0.00491934642195702,34.8418960571289,10.7714214324951,0.75,55.75,1.29327535328424
"256",1,-50,0.428937911987305,279.374420166016,0.00421229610219598,34.887866973877,10.6804714202881,3.25,55.75,1.07530777372712
"257",1,-51,0.334277004003525,279.600219726562,0.00248584989458323,34.690616607666,10.7886295318604,5.25,55.75,1.37342143509184
